,Date,Model,MAPE,File
1586,2023-07-22,Mape_M_2,5.012221206580447,Mape_[2].csv
1587,2023-07-25,Mape_M_2,5.268200019549135,Mape_[2].csv
1588,2023-07-27,Mape_M_2,5.558265026642895,Mape_[2].csv
1589,2023-08-04,Mape_M_2,5.111390489044082,Mape_[2].csv
1590,2023-08-05,Mape_M_2,7.212012316411485,Mape_[2].csv
1591,2023-06-23,Mape_M_2,6.490651998425218,Mape_[2].csv
1592,2023-06-24,Mape_M_2,7.87115400727616,Mape_[2].csv
1593,2023-06-30,Mape_M_2,7.5314868994851,Mape_[2].csv
1594,2023-07-01,Mape_M_2,7.609166090021207,Mape_[2].csv
1595,2023-07-06,Mape_M_2,5.618265808332351,Mape_[2].csv
1596,2023-05-01,Mape_M_2,8.059967288973404,Mape_[2].csv
1597,2022-09-22,Mape_M_2,6.581558359030915,Mape_[2].csv
1598,2022-09-25,Mape_M_2,6.267050952073594,Mape_[2].csv
1599,2022-09-26,Mape_M_2,5.149977873661364,Mape_[2].csv
1600,2022-09-27,Mape_M_2,6.48940365439578,Mape_[2].csv
1601,2023-08-17,Mape_M_3,5.888243688411763,Mape_[2].csv
1602,2023-09-02,Mape_M_3,6.510440909752055,Mape_[2].csv
1603,2023-07-15,Mape_M_3,8.315435630338932,Mape_[2].csv
1604,2023-07-19,Mape_M_3,5.335547918947511,Mape_[2].csv
1605,2023-07-20,Mape_M_3,5.582908192319054,Mape_[2].csv
1606,2023-07-22,Mape_M_3,9.476830156825804,Mape_[2].csv
1607,2023-07-27,Mape_M_3,5.344330310449269,Mape_[2].csv
1608,2023-07-29,Mape_M_3,6.328946694118407,Mape_[2].csv
1609,2023-08-04,Mape_M_3,5.260771310888511,Mape_[2].csv
1610,2023-08-05,Mape_M_3,10.86126673015488,Mape_[2].csv
1611,2023-06-30,Mape_M_3,5.698873326454529,Mape_[2].csv
1612,2023-07-01,Mape_M_3,6.14288557838492,Mape_[2].csv
1613,2023-05-14,Mape_M_3,5.106770925190151,Mape_[2].csv
1614,2023-04-15,Mape_M_3,5.025473719045618,Mape_[2].csv
1615,2023-01-01,Mape_M_3,5.094329744223143,Mape_[2].csv
1616,2022-09-22,Mape_M_3,6.418319422119668,Mape_[2].csv
1617,2022-09-27,Mape_M_3,5.413233402519921,Mape_[2].csv
1618,2023-08-17,Mape_M_4,7.343328773299472,Mape_[2].csv
1619,2023-08-26,Mape_M_4,7.199941623176165,Mape_[2].csv
1620,2023-08-27,Mape_M_4,5.685645639890014,Mape_[2].csv
1621,2023-09-02,Mape_M_4,6.559995045446383,Mape_[2].csv
1622,2023-07-15,Mape_M_4,8.657134019347783,Mape_[2].csv
1623,2023-07-20,Mape_M_4,6.020824354810289,Mape_[2].csv
1624,2023-07-22,Mape_M_4,6.58740207180749,Mape_[2].csv
1625,2023-07-27,Mape_M_4,5.133147110860206,Mape_[2].csv
1626,2023-08-04,Mape_M_4,6.19586458155042,Mape_[2].csv
1627,2023-08-05,Mape_M_4,9.145629164262544,Mape_[2].csv
1628,2023-06-17,Mape_M_4,5.43552859044695,Mape_[2].csv
1629,2023-06-23,Mape_M_4,6.706431494350007,Mape_[2].csv
1630,2023-06-24,Mape_M_4,5.665042193656699,Mape_[2].csv
1631,2023-06-29,Mape_M_4,5.784125690271308,Mape_[2].csv
1632,2022-09-22,Mape_M_4,6.095429924252452,Mape_[2].csv
1633,2022-09-25,Mape_M_4,5.906179954345909,Mape_[2].csv
1634,2022-09-27,Mape_M_4,6.454640068933159,Mape_[2].csv
1832,2023-08-20,Mape_M_1,8.245031147760253,Mape_[3].csv
1833,2023-08-25,Mape_M_1,5.404530538570088,Mape_[3].csv
1834,2023-08-27,Mape_M_1,8.33470399162108,Mape_[3].csv
1835,2023-08-30,Mape_M_1,5.980246174632394,Mape_[3].csv
1836,2023-08-31,Mape_M_1,5.217080828135132,Mape_[3].csv
1837,2023-09-02,Mape_M_1,9.103647165747454,Mape_[3].csv
1838,2023-09-03,Mape_M_1,5.848553165699185,Mape_[3].csv
1839,2023-07-15,Mape_M_1,7.907716995682403,Mape_[3].csv
1840,2023-07-17,Mape_M_1,7.1472035818829145,Mape_[3].csv
1841,2023-07-18,Mape_M_1,8.371924463909236,Mape_[3].csv
1842,2023-07-19,Mape_M_1,8.968041225415835,Mape_[3].csv
1843,2023-07-20,Mape_M_1,6.943927023899614,Mape_[3].csv
1844,2023-07-22,Mape_M_1,7.544557482385121,Mape_[3].csv
1845,2023-07-24,Mape_M_1,12.859162999764404,Mape_[3].csv
1846,2023-07-25,Mape_M_1,7.402474692095676,Mape_[3].csv
1847,2023-08-03,Mape_M_1,6.5629727716177495,Mape_[3].csv
1848,2023-08-04,Mape_M_1,5.196050720183916,Mape_[3].csv
1849,2023-08-05,Mape_M_1,7.360522087265921,Mape_[3].csv
1850,2023-06-25,Mape_M_1,5.223372540291965,Mape_[3].csv
1851,2023-07-06,Mape_M_1,5.986472293716759,Mape_[3].csv
1852,2023-05-16,Mape_M_1,5.811285338861467,Mape_[3].csv
1853,2023-05-01,Mape_M_1,8.814366969007011,Mape_[3].csv
1854,2023-01-01,Mape_M_1,5.507390623672933,Mape_[3].csv
1855,2022-11-21,Mape_M_1,6.244665023923827,Mape_[3].csv
1856,2022-10-15,Mape_M_1,5.677388449209189,Mape_[3].csv
1857,2022-10-23,Mape_M_1,6.204576270120868,Mape_[3].csv
1858,2023-08-18,Mape_M_2,5.220129411149346,Mape_[3].csv
1859,2023-08-19,Mape_M_2,5.529559465342147,Mape_[3].csv
1860,2023-08-20,Mape_M_2,7.5518106872496755,Mape_[3].csv
1861,2023-08-21,Mape_M_2,5.607463410714362,Mape_[3].csv
1862,2023-08-26,Mape_M_2,7.016190412894817,Mape_[3].csv
1863,2023-09-02,Mape_M_2,9.07654416994087,Mape_[3].csv
1864,2023-09-03,Mape_M_2,6.638095014892252,Mape_[3].csv
1865,2023-07-15,Mape_M_2,5.914857642418969,Mape_[3].csv
1866,2023-07-18,Mape_M_2,6.197923974106274,Mape_[3].csv
1867,2023-07-19,Mape_M_2,6.361025624900392,Mape_[3].csv
1868,2023-07-20,Mape_M_2,6.46959207922272,Mape_[3].csv
1869,2023-07-25,Mape_M_2,5.11981610155603,Mape_[3].csv
1870,2023-07-27,Mape_M_2,5.441459465928356,Mape_[3].csv
1871,2023-08-05,Mape_M_2,7.097071342708028,Mape_[3].csv
1872,2023-06-23,Mape_M_2,6.225990274929904,Mape_[3].csv
1873,2023-06-24,Mape_M_2,6.343574855477723,Mape_[3].csv
1874,2023-06-30,Mape_M_2,7.600258178772758,Mape_[3].csv
1875,2023-05-01,Mape_M_2,8.006164145277062,Mape_[3].csv
1876,2022-09-22,Mape_M_2,6.378009794192678,Mape_[3].csv
1877,2022-09-25,Mape_M_2,6.05260246383847,Mape_[3].csv
1878,2022-09-27,Mape_M_2,6.442804049156457,Mape_[3].csv
1879,2023-08-17,Mape_M_3,5.963195327647647,Mape_[3].csv
1880,2023-09-02,Mape_M_3,6.512804618897998,Mape_[3].csv
1881,2023-07-15,Mape_M_3,8.034577036197726,Mape_[3].csv
1882,2023-07-20,Mape_M_3,5.244140997848362,Mape_[3].csv
1883,2023-07-22,Mape_M_3,9.484819528650927,Mape_[3].csv
1884,2023-07-27,Mape_M_3,5.474585668446848,Mape_[3].csv
1885,2023-07-29,Mape_M_3,6.15724596931966,Mape_[3].csv
1886,2023-08-04,Mape_M_3,5.1298403627621605,Mape_[3].csv
1887,2023-08-05,Mape_M_3,10.330963165887391,Mape_[3].csv
1888,2023-06-30,Mape_M_3,5.758683953668101,Mape_[3].csv
1889,2023-07-01,Mape_M_3,6.085988561663867,Mape_[3].csv
1890,2023-05-14,Mape_M_3,5.189597124810746,Mape_[3].csv
1891,2023-01-01,Mape_M_3,5.065360426745019,Mape_[3].csv
1892,2022-09-22,Mape_M_3,6.041694520933611,Mape_[3].csv
1893,2022-09-27,Mape_M_3,5.327715911600799,Mape_[3].csv
1894,2023-08-17,Mape_M_4,6.8006146646369965,Mape_[3].csv
1895,2023-08-26,Mape_M_4,7.204280435013531,Mape_[3].csv
1896,2023-08-27,Mape_M_4,5.693387483058354,Mape_[3].csv
1897,2023-09-02,Mape_M_4,6.281209134642775,Mape_[3].csv
1898,2023-07-15,Mape_M_4,8.569554952602848,Mape_[3].csv
1899,2023-07-20,Mape_M_4,6.00888797710477,Mape_[3].csv
1900,2023-07-22,Mape_M_4,6.7267502502996415,Mape_[3].csv
1901,2023-07-27,Mape_M_4,5.175030019922095,Mape_[3].csv
1902,2023-08-04,Mape_M_4,6.303959889739147,Mape_[3].csv
1903,2023-08-05,Mape_M_4,9.194027640545196,Mape_[3].csv
1904,2023-06-17,Mape_M_4,5.5979280419591735,Mape_[3].csv
1905,2023-06-23,Mape_M_4,6.366543232893898,Mape_[3].csv
1906,2023-06-24,Mape_M_4,5.633330000382867,Mape_[3].csv
1907,2023-06-29,Mape_M_4,6.033276034674238,Mape_[3].csv
1908,2022-09-22,Mape_M_4,5.776405069251068,Mape_[3].csv
1909,2022-09-25,Mape_M_4,5.657574026130959,Mape_[3].csv
1910,2022-09-27,Mape_M_4,6.247961101714833,Mape_[3].csv
2108,2023-08-20,Mape_M_1,7.977680767468115,Mape_[4].csv
2109,2023-08-26,Mape_M_1,5.144470709389756,Mape_[4].csv
2110,2023-08-27,Mape_M_1,8.402568066580901,Mape_[4].csv
2111,2023-08-30,Mape_M_1,6.504009347390756,Mape_[4].csv
2112,2023-08-31,Mape_M_1,5.857657862030291,Mape_[4].csv
2113,2023-09-02,Mape_M_1,8.629564762581044,Mape_[4].csv
2114,2023-09-03,Mape_M_1,5.681876382691494,Mape_[4].csv
2115,2023-07-15,Mape_M_1,7.328208609689105,Mape_[4].csv
2116,2023-07-17,Mape_M_1,7.29722549439795,Mape_[4].csv
2117,2023-07-18,Mape_M_1,7.731143446367687,Mape_[4].csv
2118,2023-07-19,Mape_M_1,8.427638287615585,Mape_[4].csv
2119,2023-07-20,Mape_M_1,6.630945440337453,Mape_[4].csv
2120,2023-07-22,Mape_M_1,7.35747022204713,Mape_[4].csv
2121,2023-07-24,Mape_M_1,12.542417410804276,Mape_[4].csv
2122,2023-07-25,Mape_M_1,6.583393292889454,Mape_[4].csv
2123,2023-08-03,Mape_M_1,6.437261454422173,Mape_[4].csv
2124,2023-08-05,Mape_M_1,6.608714739671064,Mape_[4].csv
2125,2023-06-25,Mape_M_1,5.173108489177956,Mape_[4].csv
2126,2023-07-06,Mape_M_1,5.717304024160373,Mape_[4].csv
2127,2023-05-16,Mape_M_1,5.60553593149725,Mape_[4].csv
2128,2023-05-01,Mape_M_1,8.257836725125767,Mape_[4].csv
2129,2023-01-01,Mape_M_1,5.295027474274563,Mape_[4].csv
2130,2022-11-21,Mape_M_1,6.048905612757962,Mape_[4].csv
2131,2022-10-15,Mape_M_1,5.657575948624074,Mape_[4].csv
2132,2022-10-23,Mape_M_1,5.968574883497038,Mape_[4].csv
2133,2023-08-18,Mape_M_2,5.147821549682789,Mape_[4].csv
2134,2023-08-19,Mape_M_2,5.4116404333109696,Mape_[4].csv
2135,2023-08-20,Mape_M_2,7.243648354675034,Mape_[4].csv
2136,2023-08-21,Mape_M_2,5.670775249594487,Mape_[4].csv
2137,2023-08-26,Mape_M_2,7.021332802077144,Mape_[4].csv
2138,2023-09-02,Mape_M_2,8.807198123786371,Mape_[4].csv
2139,2023-09-03,Mape_M_2,6.401401613510583,Mape_[4].csv
2140,2023-07-15,Mape_M_2,5.768703751227514,Mape_[4].csv
2141,2023-07-18,Mape_M_2,6.084905280513606,Mape_[4].csv
2142,2023-07-19,Mape_M_2,6.285381918363843,Mape_[4].csv
2143,2023-07-20,Mape_M_2,6.423620492515182,Mape_[4].csv
2144,2023-07-27,Mape_M_2,5.3166570673608575,Mape_[4].csv
2145,2023-08-04,Mape_M_2,5.002589256498989,Mape_[4].csv
2146,2023-08-05,Mape_M_2,6.9808555371025705,Mape_[4].csv
2147,2023-06-23,Mape_M_2,5.95494084050145,Mape_[4].csv
2148,2023-06-24,Mape_M_2,5.096144028517316,Mape_[4].csv
2149,2023-06-30,Mape_M_2,7.457367516097076,Mape_[4].csv
2150,2023-07-01,Mape_M_2,7.381010951672557,Mape_[4].csv
2151,2023-05-01,Mape_M_2,7.706135906459072,Mape_[4].csv
2152,2022-09-22,Mape_M_2,6.239979888549177,Mape_[4].csv
2153,2022-09-25,Mape_M_2,5.859702885722718,Mape_[4].csv
2154,2022-09-27,Mape_M_2,6.429967062466456,Mape_[4].csv
2155,2023-08-17,Mape_M_3,5.929023850010603,Mape_[4].csv
2156,2023-09-02,Mape_M_3,6.263891573247469,Mape_[4].csv
2157,2023-07-15,Mape_M_3,7.674504350145657,Mape_[4].csv
2158,2023-07-22,Mape_M_3,9.552724455225396,Mape_[4].csv
2159,2023-07-27,Mape_M_3,5.273010095674899,Mape_[4].csv
2160,2023-07-29,Mape_M_3,5.858453058230941,Mape_[4].csv
2161,2023-08-05,Mape_M_3,10.14547769546721,Mape_[4].csv
2162,2023-06-30,Mape_M_3,5.450651928299472,Mape_[4].csv
2163,2023-07-01,Mape_M_3,5.6037384714532745,Mape_[4].csv
2164,2023-05-14,Mape_M_3,5.193827349716531,Mape_[4].csv
2165,2023-01-01,Mape_M_3,5.121222547612607,Mape_[4].csv
2166,2022-09-22,Mape_M_3,5.827222295453187,Mape_[4].csv
2167,2022-09-27,Mape_M_3,5.220469628930827,Mape_[4].csv
2168,2023-08-17,Mape_M_4,6.532633692641452,Mape_[4].csv
2169,2023-08-26,Mape_M_4,7.226433936017354,Mape_[4].csv
2170,2023-08-27,Mape_M_4,5.698549028764585,Mape_[4].csv
2171,2023-08-28,Mape_M_4,5.123772077603216,Mape_[4].csv
2172,2023-09-02,Mape_M_4,5.876990652901872,Mape_[4].csv
2173,2023-07-15,Mape_M_4,8.460283434762218,Mape_[4].csv
2174,2023-07-20,Mape_M_4,6.050770691887272,Mape_[4].csv
2175,2023-07-22,Mape_M_4,6.888682391981391,Mape_[4].csv
2176,2023-07-27,Mape_M_4,5.182596162099831,Mape_[4].csv
2177,2023-08-04,Mape_M_4,6.263084943603774,Mape_[4].csv
2178,2023-08-05,Mape_M_4,9.179991102726175,Mape_[4].csv
2179,2023-06-17,Mape_M_4,5.558867277446553,Mape_[4].csv
2180,2023-06-23,Mape_M_4,6.108438669848268,Mape_[4].csv
2181,2023-06-24,Mape_M_4,6.045536145164856,Mape_[4].csv
2182,2023-06-29,Mape_M_4,6.217048149066967,Mape_[4].csv
2183,2022-09-22,Mape_M_4,5.598758149331312,Mape_[4].csv
2184,2022-09-25,Mape_M_4,5.430258270049868,Mape_[4].csv
2185,2022-09-27,Mape_M_4,6.141749357784313,Mape_[4].csv
2383,2023-08-20,Mape_M_1,7.913541997061779,Mape_[8].csv
2384,2023-08-25,Mape_M_1,5.280527398776872,Mape_[8].csv
2385,2023-08-26,Mape_M_1,5.114586446545779,Mape_[8].csv
2386,2023-08-27,Mape_M_1,6.52967989255593,Mape_[8].csv
2387,2023-08-30,Mape_M_1,5.434272034547302,Mape_[8].csv
2388,2023-08-31,Mape_M_1,5.133173789240612,Mape_[8].csv
2389,2023-09-02,Mape_M_1,8.014155119293308,Mape_[8].csv
2390,2023-07-15,Mape_M_1,7.063337956686532,Mape_[8].csv
2391,2023-07-17,Mape_M_1,6.571857368497529,Mape_[8].csv
2392,2023-07-18,Mape_M_1,6.71603750350569,Mape_[8].csv
2393,2023-07-19,Mape_M_1,7.37165612328435,Mape_[8].csv
2394,2023-07-20,Mape_M_1,5.9385560834638165,Mape_[8].csv
2395,2023-07-22,Mape_M_1,6.840931240177698,Mape_[8].csv
2396,2023-07-24,Mape_M_1,10.462911974506875,Mape_[8].csv
2397,2023-08-03,Mape_M_1,5.121098886756917,Mape_[8].csv
2398,2023-08-05,Mape_M_1,5.258243411604544,Mape_[8].csv
2399,2023-07-06,Mape_M_1,5.261115003589442,Mape_[8].csv
2400,2023-05-01,Mape_M_1,7.523960958217136,Mape_[8].csv
2401,2022-11-21,Mape_M_1,6.263118965308206,Mape_[8].csv
2402,2022-10-15,Mape_M_1,5.492458036014414,Mape_[8].csv
2403,2022-10-23,Mape_M_1,6.467965825081211,Mape_[8].csv
2404,2022-09-24,Mape_M_1,5.31782433812328,Mape_[8].csv
2405,2023-08-20,Mape_M_2,6.613079397944678,Mape_[8].csv
2406,2023-08-21,Mape_M_2,5.765722697659939,Mape_[8].csv
2407,2023-08-26,Mape_M_2,6.395547356737803,Mape_[8].csv
2408,2023-09-02,Mape_M_2,8.020032260695686,Mape_[8].csv
2409,2023-09-03,Mape_M_2,5.151586252981288,Mape_[8].csv
2410,2023-07-15,Mape_M_2,5.150146429802993,Mape_[8].csv
2411,2023-07-18,Mape_M_2,5.411095680255251,Mape_[8].csv
2412,2023-07-19,Mape_M_2,5.7730374990375735,Mape_[8].csv
2413,2023-07-20,Mape_M_2,6.060455200614267,Mape_[8].csv
2414,2023-08-04,Mape_M_2,5.001453803778428,Mape_[8].csv
2415,2023-08-05,Mape_M_2,6.209111769161204,Mape_[8].csv
2416,2023-06-23,Mape_M_2,5.454420340976821,Mape_[8].csv
2417,2023-06-30,Mape_M_2,7.483475384043691,Mape_[8].csv
2418,2023-07-01,Mape_M_2,7.856217182932109,Mape_[8].csv
2419,2023-05-01,Mape_M_2,7.229903726213315,Mape_[8].csv
2420,2022-11-21,Mape_M_2,5.12719588671462,Mape_[8].csv
2421,2022-09-22,Mape_M_2,5.378029986905001,Mape_[8].csv
2422,2022-09-27,Mape_M_2,6.249337270036817,Mape_[8].csv
2423,2023-09-02,Mape_M_3,5.984668564717203,Mape_[8].csv
2424,2023-07-15,Mape_M_3,8.012186398720237,Mape_[8].csv
2425,2023-07-22,Mape_M_3,10.537272287876252,Mape_[8].csv
2426,2023-07-29,Mape_M_3,5.443281006522096,Mape_[8].csv
2427,2023-08-05,Mape_M_3,8.914176783193277,Mape_[8].csv
2428,2023-06-30,Mape_M_3,5.169727151760903,Mape_[8].csv
2429,2022-09-22,Mape_M_3,5.167917747749029,Mape_[8].csv
2430,2023-08-17,Mape_M_4,7.0647580365495175,Mape_[8].csv
2431,2023-08-25,Mape_M_4,5.224426241057315,Mape_[8].csv
2432,2023-08-26,Mape_M_4,6.977120714429513,Mape_[8].csv
2433,2023-08-27,Mape_M_4,5.291990904574533,Mape_[8].csv
2434,2023-08-28,Mape_M_4,5.209412355653981,Mape_[8].csv
2435,2023-09-02,Mape_M_4,5.659191997871061,Mape_[8].csv
2436,2023-07-15,Mape_M_4,8.159982379993808,Mape_[8].csv
2437,2023-07-20,Mape_M_4,5.757827936485342,Mape_[8].csv
2438,2023-07-22,Mape_M_4,6.822688518473543,Mape_[8].csv
2439,2023-07-27,Mape_M_4,5.005103406621802,Mape_[8].csv
2440,2023-07-29,Mape_M_4,5.198318185061558,Mape_[8].csv
2441,2023-08-04,Mape_M_4,6.142199165722082,Mape_[8].csv
2442,2023-08-05,Mape_M_4,8.633681474529526,Mape_[8].csv
2443,2023-06-23,Mape_M_4,6.46703409238879,Mape_[8].csv
2444,2023-06-24,Mape_M_4,7.030395778669883,Mape_[8].csv
2445,2023-06-27,Mape_M_4,5.63671022004996,Mape_[8].csv
2446,2023-06-28,Mape_M_4,6.276259710454567,Mape_[8].csv
2447,2023-06-29,Mape_M_4,7.363441730598204,Mape_[8].csv
2448,2023-06-30,Mape_M_4,5.428530056963594,Mape_[8].csv
2449,2022-09-27,Mape_M_4,5.786303583539073,Mape_[8].csv
2647,2023-08-20,Mape_M_1,7.767429952414706,Mape_[10].csv
2648,2023-08-22,Mape_M_1,5.365988944394162,Mape_[10].csv
2649,2023-08-27,Mape_M_1,5.149865147570911,Mape_[10].csv
2650,2023-08-30,Mape_M_1,5.069151342748742,Mape_[10].csv
2651,2023-09-02,Mape_M_1,8.042447650238717,Mape_[10].csv
2652,2023-07-15,Mape_M_1,5.322289418730289,Mape_[10].csv
2653,2023-07-18,Mape_M_1,5.130681143374581,Mape_[10].csv
2654,2023-07-19,Mape_M_1,5.7623854708056,Mape_[10].csv
2655,2023-07-24,Mape_M_1,8.897427344682782,Mape_[10].csv
2656,2023-05-15,Mape_M_1,5.050225403002894,Mape_[10].csv
2657,2023-05-01,Mape_M_1,7.242877793073937,Mape_[10].csv
2658,2022-11-21,Mape_M_1,6.014951421724163,Mape_[10].csv
2659,2022-10-15,Mape_M_1,5.120797467982211,Mape_[10].csv
2660,2022-10-23,Mape_M_1,6.070064518542917,Mape_[10].csv
2661,2022-09-24,Mape_M_1,5.680798631248432,Mape_[10].csv
2662,2023-08-20,Mape_M_2,6.019625613151217,Mape_[10].csv
2663,2023-08-21,Mape_M_2,5.896524084947998,Mape_[10].csv
2664,2023-08-26,Mape_M_2,6.026601559152791,Mape_[10].csv
2665,2023-09-02,Mape_M_2,7.816005809689669,Mape_[10].csv
2666,2023-07-19,Mape_M_2,5.134896461450071,Mape_[10].csv
2667,2023-07-20,Mape_M_2,5.352232360748368,Mape_[10].csv
2668,2023-08-04,Mape_M_2,5.199033135474164,Mape_[10].csv
2669,2023-08-05,Mape_M_2,5.576693814256887,Mape_[10].csv
2670,2023-06-23,Mape_M_2,5.191481696376369,Mape_[10].csv
2671,2023-06-30,Mape_M_2,7.245449368962996,Mape_[10].csv
2672,2023-07-01,Mape_M_2,7.470233791553385,Mape_[10].csv
2673,2023-05-01,Mape_M_2,6.946297318417272,Mape_[10].csv
2674,2022-11-21,Mape_M_2,5.08897782523711,Mape_[10].csv
2675,2022-09-22,Mape_M_2,5.008489816566949,Mape_[10].csv
2676,2022-09-24,Mape_M_2,5.2496202644168415,Mape_[10].csv
2677,2022-09-25,Mape_M_2,5.038390047083383,Mape_[10].csv
2678,2022-09-27,Mape_M_2,5.894701717875689,Mape_[10].csv
2679,2023-09-02,Mape_M_3,5.968018812554967,Mape_[10].csv
2680,2023-07-15,Mape_M_3,7.527878364770981,Mape_[10].csv
2681,2023-07-22,Mape_M_3,10.032955722325266,Mape_[10].csv
2682,2023-07-29,Mape_M_3,5.079925880491559,Mape_[10].csv
2683,2023-08-05,Mape_M_3,7.095576476537231,Mape_[10].csv
2684,2023-06-24,Mape_M_3,5.395302968322965,Mape_[10].csv
2685,2023-08-16,Mape_M_4,5.031324705733297,Mape_[10].csv
2686,2023-08-17,Mape_M_4,6.917405534388156,Mape_[10].csv
2687,2023-08-25,Mape_M_4,5.4466448651982695,Mape_[10].csv
2688,2023-08-26,Mape_M_4,7.023520805659095,Mape_[10].csv
2689,2023-08-27,Mape_M_4,5.243034027226923,Mape_[10].csv
2690,2023-09-02,Mape_M_4,5.278345053929004,Mape_[10].csv
2691,2023-07-15,Mape_M_4,7.840594958062742,Mape_[10].csv
2692,2023-07-20,Mape_M_4,5.837099173094174,Mape_[10].csv
2693,2023-07-22,Mape_M_4,6.79621652221886,Mape_[10].csv
2694,2023-07-27,Mape_M_4,5.068947294490556,Mape_[10].csv
2695,2023-07-29,Mape_M_4,5.338279728617859,Mape_[10].csv
2696,2023-08-04,Mape_M_4,6.123163960971127,Mape_[10].csv
2697,2023-08-05,Mape_M_4,8.038909457712903,Mape_[10].csv
2698,2023-06-23,Mape_M_4,5.940213397167683,Mape_[10].csv
2699,2023-06-24,Mape_M_4,6.347627513966264,Mape_[10].csv
2700,2023-06-27,Mape_M_4,5.719109212036525,Mape_[10].csv
2701,2023-06-28,Mape_M_4,6.941645854547045,Mape_[10].csv
2702,2023-06-29,Mape_M_4,7.412330235502209,Mape_[10].csv
2703,2023-06-30,Mape_M_4,5.183471732058261,Mape_[10].csv
2704,2022-09-27,Mape_M_4,5.420910954604688,Mape_[10].csv
2902,2023-08-20,Mape_M_1,7.709543937304768,Mape_[11].csv
2903,2023-09-02,Mape_M_1,7.823973293907187,Mape_[11].csv
2904,2023-07-24,Mape_M_1,8.64925382197736,Mape_[11].csv
2905,2023-05-01,Mape_M_1,7.284115619574015,Mape_[11].csv
2906,2022-11-21,Mape_M_1,6.044614151503794,Mape_[11].csv
2907,2022-10-23,Mape_M_1,6.207321523097279,Mape_[11].csv
2908,2022-09-24,Mape_M_1,5.570668597512023,Mape_[11].csv
2909,2023-08-20,Mape_M_2,5.765935574336243,Mape_[11].csv
2910,2023-08-21,Mape_M_2,5.815086658045494,Mape_[11].csv
2911,2023-08-26,Mape_M_2,5.695348607726855,Mape_[11].csv
2912,2023-09-02,Mape_M_2,7.447509840655586,Mape_[11].csv
2913,2023-08-04,Mape_M_2,5.1344184723889965,Mape_[11].csv
2914,2023-08-05,Mape_M_2,5.281016690966489,Mape_[11].csv
2915,2023-06-30,Mape_M_2,6.511097903186232,Mape_[11].csv
2916,2023-07-01,Mape_M_2,6.248233852806423,Mape_[11].csv
2917,2023-05-01,Mape_M_2,6.979607032970257,Mape_[11].csv
2918,2022-11-21,Mape_M_2,5.089883501486091,Mape_[11].csv
2919,2022-09-24,Mape_M_2,5.085298232672153,Mape_[11].csv
2920,2022-09-25,Mape_M_2,5.16566260815586,Mape_[11].csv
2921,2022-09-27,Mape_M_2,5.65539396718417,Mape_[11].csv
2922,2023-09-02,Mape_M_3,5.73847055550003,Mape_[11].csv
2923,2023-07-15,Mape_M_3,7.442175631439958,Mape_[11].csv
2924,2023-07-22,Mape_M_3,10.0373534718121,Mape_[11].csv
2925,2023-07-29,Mape_M_3,5.005385965094573,Mape_[11].csv
2926,2023-08-05,Mape_M_3,6.203396120357645,Mape_[11].csv
2927,2023-08-17,Mape_M_4,6.1439896680123045,Mape_[11].csv
2928,2023-08-25,Mape_M_4,5.2561776303874455,Mape_[11].csv
2929,2023-08-26,Mape_M_4,6.583804599608461,Mape_[11].csv
2930,2023-07-15,Mape_M_4,7.565391498738975,Mape_[11].csv
2931,2023-07-20,Mape_M_4,5.409992753507193,Mape_[11].csv
2932,2023-07-22,Mape_M_4,6.71413917763436,Mape_[11].csv
2933,2023-07-29,Mape_M_4,5.207328820887325,Mape_[11].csv
2934,2023-08-04,Mape_M_4,5.995707559012704,Mape_[11].csv
2935,2023-08-05,Mape_M_4,7.574645091831893,Mape_[11].csv
2936,2023-06-23,Mape_M_4,5.754439403817266,Mape_[11].csv
2937,2023-06-24,Mape_M_4,5.931912843962554,Mape_[11].csv
2938,2023-06-27,Mape_M_4,5.858516411362396,Mape_[11].csv
2939,2023-06-28,Mape_M_4,7.054749863819374,Mape_[11].csv
2940,2023-06-29,Mape_M_4,7.253906408095669,Mape_[11].csv
2941,2023-06-30,Mape_M_4,5.1157668529739,Mape_[11].csv
2942,2022-09-27,Mape_M_4,5.5034950793806345,Mape_[11].csv
3140,2023-08-19,Mape_M_1,5.160856045197295,Mape_[9].csv
3141,2023-08-20,Mape_M_1,7.93968149641544,Mape_[9].csv
3142,2023-08-30,Mape_M_1,5.501578846250972,Mape_[9].csv
3143,2023-08-31,Mape_M_1,5.058423075471455,Mape_[9].csv
3144,2023-09-02,Mape_M_1,7.507786211482831,Mape_[9].csv
3145,2023-07-15,Mape_M_1,5.961598112186747,Mape_[9].csv
3146,2023-07-17,Mape_M_1,5.411998462823547,Mape_[9].csv
3147,2023-07-18,Mape_M_1,6.0406829659653685,Mape_[9].csv
3148,2023-07-19,Mape_M_1,6.5788757602234185,Mape_[9].csv
3149,2023-07-20,Mape_M_1,5.358290724580787,Mape_[9].csv
3150,2023-07-22,Mape_M_1,5.431675703807728,Mape_[9].csv
3151,2023-07-24,Mape_M_1,9.53493337690269,Mape_[9].csv
3152,2023-07-06,Mape_M_1,5.348955996570536,Mape_[9].csv
3153,2023-05-15,Mape_M_1,5.270021232203766,Mape_[9].csv
3154,2023-05-01,Mape_M_1,7.438785924499959,Mape_[9].csv
